user_id,user_id_str,user_name,friends,followers,statuses,created_at,protected,verified,location,description,news_source
852461794266275840,"""852461794266275840""",Quan_N123,2445,152,807,2017-04-13 10:01:44,False,False,"Seattle, WA",HI.. CEO of Transhumanist Anarcho-Primitivism,dcexaminer
1263017390352117760,"""1263017390352117760""",Anon_MQM,253,120,415,2020-05-20 08:03:35,False,False,"Arizona, USA","ᗯᗯG1ᗯGᗩ       🇺🇸        ₩₳₭Ɇ Ʉ₱
 ꪗꪮꪊ'𝕣ꫀ ડ𝕥ⅈꪶꪶ ꪖડꪶꫀꫀρ🐸
𝕁𝕠𝕚𝕟 𝕦𝕤 𝕚𝕟 𝕥𝕙𝕖 𝕣𝕒𝕓𝕓𝕚𝕥 𝕙𝕠𝕝𝕖🐇",dcexaminer
1176358999945433088,"""1176358999945433088""",FinchmanWill,377,814,24149,2019-09-24 04:53:47,False,False,"California, unfortunately ",#TopMinion #Kanye2020,dcexaminer
112405267,"""112405267""",JohnEgbert11,483,287,2324,2010-02-08 11:19:45,False,False,Texas,"Adovate Deaf Rights, wrote Deaf novel (Contagious DeafVirus)book, MindField, Founder of DBC, (Deaf Bilingual Children)",dcexaminer
616803021,"""616803021""",Ebear00,427,457,10,2012-06-24 03:32:08,False,False,Minnesota,Iowa State University 🇺🇸,dcexaminer
827660628252778496,"""827660628252778496""",NWsparrow,412,145,2783,2017-02-03 23:30:45,False,False,"Washington, USA","Love Jesus and my country. Wife, mom, and a lover of animals.",dcexaminer
801263408607797248,"""801263408607797248""",ajjordan_62,1305,190,18891,2016-11-23 03:17:38,False,False,"Huntsville, AL","Retired mathematician/software engineer/research scientist. Life long political independent & libertarian. Support the Bill of Rights, all of 'em all the time.",dcexaminer
818473145598287872,"""818473145598287872""",RatFinderr,1543,644,255,2017-01-09 15:02:59,False,False,"Los Angeles, CA","Supporter of Donald J. Trump and ""Make America Great Again""  God has appointed Donald Trump to Save America from the Liberal Traitors.",dcexaminer
774751692571103232,"""774751692571103232""",verdetingo,913,343,28569,2016-09-10 23:29:32,False,False,"Florida, USA",love for country pro life MAGA Trump 2020 landslide let’s work hard to win the house back protect our soldiers build the wall,dcexaminer
1213154500950687744,"""1213154500950687744""",psychgibb,658,193,6179,2020-01-03 17:46:00,False,False,United States,"#MAGA #MIGA  
Hollywood, CA Radio  Announcer in the 1980's. National Record Promoter for 16 yrs.  M.S. Degree in Psychology as of 2011. LMHC.",dcexaminer
708464289015865344,"""708464289015865344""",taytalkz,917,129,5127,2016-03-12 01:27:03,False,False,"Tallahassee, FL","she/her FSU '20 I’m high key concerned about America’s future and graduating. Hopeful activist, policy researcher and writer ⤵️ WALKER FOR CONGRESS (FL 12) 🗳",dcexaminer
1942359409,"""1942359409""",CherelleMarcell,2431,346,971,2013-10-06 23:44:05,False,False,"Louisiana, USA",#IPrayToOurHeavenlyFatherWhoArtInHeavenAndToHisSonJesusChristAndToTheHolySpiritForCompleteAndTotalDivineSoulIntervention.  https://t.co/QRhUMEOtnL,dcexaminer
1227610434288717825,"""1227610434288717825""",MaggieAdair11,261,140,289,2020-02-12 15:09:03,False,False,Washington D.C,Strategic Comms Coordinator | DJTFP @TeamTrump | Keep America Great 🇺🇸,dcexaminer
184435415,"""184435415""",CinselTaciz,3833,740,4166,2010-08-29 15:08:45,False,False,"New York, NY USA & Turkiye","2EDUCATE-PREVENT RAPES& SEXUAL VIOLENCE, GENDER INEQUALITY IN TURKEY.Gonullu aktivist, KADIN HAKLARI+Insan haklari http://t.co/WqGLoIGAHy http://t.co/c5ahr9GsKF",dcexaminer
27301340,"""27301340""",AashJethra,1525,481,1633,2009-03-28 20:26:27,False,False,"San Francisco, CA","Biologics biz dev @phenomenex 🧪 Xennial, yogi, geek. 🚲 Lapsed virologist/journalist (past: @invitrogen; @FrontlinePBS, @guardian; @icahnmountsinai, @YaleMed)",dcexaminer
910748374248198144,"""910748374248198144""",b0bby_br00ks,929,149,54174,2017-09-21 06:11:48,False,False,Texas,"Proud father, computer technician, musician and movie buff.",dcexaminer
792321266,"""792321266""",PolitocracyGame,1337,979,1230,2012-08-30 20:18:04,False,False,United States of America,Politocracy: a government in which self-serving politicians & ideologists work for their party - not citizens - to maintain ideological and policy dominance.,dcexaminer
765180348921708548,"""765180348921708548""",DAVMember,1415,697,4069,2016-08-15 13:36:26,False,False,"Los Angeles, CA","Husband, father, Marine (79-92), veterans’ advocate.🐼",dcexaminer
1496345737,"""1496345737""",MissinMarko,1109,389,27188,2013-06-09 18:41:02,False,False,"Los Angeles, CA","I paint, write, read. Liberal. Don't like trump/sanders or Clinton. You've probably seen me. Loco liberal moderate inde dude.",dcexaminer
1095034066028646402,"""1095034066028646402""",PoliticsOutLou1,1304,151,2355,2019-02-11 18:57:20,False,False,"Georgia, USA",We Support President Trump & We are all about Conservative Messaging! #PoliticsOutLoud #MAGA #Trump #TRUMP2020 #KEEP AMERICA GREAT #MAKE AMERICA GREAT AGAIN,dcexaminer
881551085726453760,"""881551085726453760""",Sacfoodie916,500,169,3012,2017-07-02 16:32:12,False,False,"Sacramento, ca","Centrist, looking for best deal; #MAGA 🇺🇸🇨🇴🇩🇪",dcexaminer
3266708906,"""3266708906""",millionaireimg,3635,889,4078,2015-07-03 03:29:53,False,False,"Houston, TX",Inspired Business | Inspired Life | millionaireimage on Instagram and Tumblr! | Positive Thinking. Simple. https://t.co/iyAO7dLvHy,dcexaminer
702969405,"""702969405""",jbparrott724,426,524,57590,2013-10-06 17:06:39,False,False,Georgia,"Christ follower
Husband/Dad
Conservative
Pro-Life
Pro-Israel
Clemson BSME Purdue MSME
Manager
Teacher
Actor
Singer
Shade-Tree Mech.
Cancer survivor
#AllIn",dcexaminer
1198628409519177729,"""1198628409519177729""",K9fanboy,441,258,13553,2019-11-24 15:44:31,False,False,"Colorado, USA","Dog Lover 🐕‍🦺 Cannabis advocate 🌱 Former Independent ☯️ Traveler 🌏
Twitter has me in jail 🚔  Old man yelling at the moon trying to reclaim my time.",dcexaminer
135757216,"""135757216""",TinaRae_67,1046,874,4259,2010-04-22 05:06:14,False,False,"Kansas, USA","🌻 Welcome to my JUNGLE 🇺🇸 PROUD USMC Momma GOD BLESS AMERICA ~ ONE NATION UNDER GOD, INDIVISIBLE ... #WWG1WGA #TRUMP2020",dcexaminer
90018237,"""90018237""",illunamoondrops,1071,441,30792,2009-11-14 20:50:41,False,False,United States,Question Everything! Ponder the Possibility YouTube: illunamoondropsvideo https://t.co/FUKgA2sUH9,dcexaminer
2663893980,"""2663893980""",sundayfall,1732,175,6797,2014-07-20 19:46:53,False,False,New York,all my problems 4 sale : https://https://t.co/U6IjsMff8c,dcexaminer
1058859315275083777,"""1058859315275083777""",RachelNeubauer8,729,111,171,2018-11-03 23:11:48,False,False,"Sacramento, CA",Co-Founder & CEO @WitchMagicSpel1 🔮✨| Tech Evangelist 👩🏼‍💻| Best Selling Author 📚| CSM ®🏅| Forward-Thinking Nerd 🤓|,dcexaminer
25053452,"""25053452""",jcwill56,800,240,2171,2009-03-18 10:26:22,False,False,"Waco, Texas",I love to sing! Vocalist/composer/writer/therapist/co-founder of Therapy Center Stage (non-profit) Writing a Broadway show & Reflectionsofasoulsinger.blogspot,dcexaminer
256708498,"""256708498""",chaddon03,158,120,6324,2011-02-23 22:47:49,False,False,Wisconsin,"UW-Madison alumna. Crypto enthusiast. Be Present, Be Happy.",dcexaminer
17096106,"""17096106""",Jimnuzzo,700,182,2123,2008-11-01 03:00:20,False,False,"Boston, MA",Like Scarecrow I would like to be the thinker of great thoughts. But I'll settle for just having a brain.,dcexaminer
21887555,"""21887555""",MchlDPerkins,1372,326,175,2009-02-25 17:00:23,False,False,"Nashville TN, Atlanta GA",Co-Founder @Logic_FI. 2x #fintech entrepreneur. Started 1st company as a teenager and haven't looked back.,dcexaminer
960354626003353600,"""960354626003353600""",JanetNe87578357,1669,793,1425,2018-02-05 03:29:20,False,False,"Oklahoma, USA","#Deplorabe Christian Saved by His Grace, Retired AF, wife, mom and grandma, disabled but alive, #Freethinker #MAGA #Prolife #Draintheswamp, #Termlimits",dcexaminer
17429055,"""17429055""",AJTyne,850,340,1539,2008-11-16 22:32:02,False,False,North Carolina,"Web Design & Search Engine Visibility, Pet Behavior Specialist and Freelance Writer",dcexaminer
1149725902626009089,"""1149725902626009089""",LaboscoSonya,934,122,223,2019-07-12 17:03:10,False,False,"Florida, USA","Air Marshal National Council, Retired Supervisory Federal Air Marshal, Philanthropist, Rotarian- Assitant Governor, and Advocate for Law Enforcement",dcexaminer
1076985270074073088,"""1076985270074073088""",JaylenNBlack,815,365,620,2018-12-23 23:37:52,False,False,"Washington, DC",UGA Alumna | ΔΣΘ| GA Dem 🍑 | Policy wonk| Communicator| Organizer | Co-founder @Dawgs4Abrams | Former @staceyabrams @dscc @Walters_legacy @orgcorps2020,dcexaminer
59690665,"""59690665""",lexstwiitter,1685,753,10401,2009-07-24 04:34:04,False,False,"Houston, TX",Gender Rigid Straight Mexican Male. traditional gender roles advocate. Family provider. #Trump2020 #KAG I will follow you back.,dcexaminer
6599392,"""6599392""",mojoelvis,1434,223,1750,2007-06-05 17:42:50,False,False,Austin Texas Ya'll,"90 miles an hour ALWAYS, Music, Photography, Film, Kayaking",dcexaminer
874732170794987520,"""874732170794987520""",ecmatto,857,370,1238,2017-06-13 20:56:16,False,False,"New Jersey, USA","Associate Research Professor at Eagleton Institute of Politics, Rutgers University & Director of Center for Youth Political Participation  @RutgersCYPP",dcexaminer
816294557025443840,"""816294557025443840""",KathrynMcQuade,1926,665,1165,2017-01-03 14:46:03,False,False,"Washington, DC",Producer @ABC News. Enjoys long talks with dogs.,dcexaminer
68661155,"""68661155""",dbyrd_01,1201,111,40,2009-08-25 10:33:46,False,False,Mississippi,Meteorologist at NWS Jackson MS and also Incident Meteorologist.,dcexaminer
17026572,"""17026572""",bhcland,263,110,5969,2008-10-28 19:15:45,False,False,United States,"God First
Learning to live life freely loving everyone
Live with kindness and forgiveness in your heart.",dcexaminer
785468047779823617,"""785468047779823617""",Dapandico1,568,528,50162,2016-10-10 13:12:30,False,False,"South Carolina, USA","A  Veteran is someone, who at one point in his life, wrote a blank check made payable to “The United States of America”,",dcexaminer
983824247620603904,"""983824247620603904""",hildamoralesha1,3908,478,1208,2018-04-10 21:49:14,False,False,"Dallas, TX",Extraditions lawyer at the Law Office of Morales Hahn Assoc PC in Dallas Texas,dcexaminer
24786780,"""24786780""",web61,603,500,117800,2009-03-16 22:41:48,False,False,New Jersey,Out of the ashes of our hopelessness comes the fire of our hope.,dcexaminer
891676436,"""891676436""",SethJaredBell,1362,144,3200,2012-10-19 19:35:26,False,False,New York,"Husband, Father, Proud American 🇺🇸 #IStandWithIsrael 🇮🇱Recovering/Relapsing Attorney",dcexaminer
849339916454592513,"""849339916454592513""",MaryChehGuevara,70,260,128,2017-04-04 19:16:31,False,False,"Washington, DC",I take from the rich (my constituents) and distribute to my comrades. Viva la revolucion. Viva Chairman Phil! Parody account. Not the real Mary Cheh.,dcexaminer
3527664077,"""3527664077""",PanAmCNC,755,130,62,2015-09-02 22:28:31,False,False,"San Antonio, TX",#MAGA #FireMcMaster,dcexaminer
1090924107670142979,"""1090924107670142979""",jacquelchambers,370,100,312,2019-01-31 10:45:50,False,False,USA .Abroad ✈ (S. Amer.),"🐦I tweet sometimes. 🌍I retweet to share information & inspiration. 💏Mom. 📚Elementary Educator. Avid reader, traveler and foodie!🍱 Taught in Brazil.",dcexaminer
4398963256,"""4398963256""",MoneyHustle2016,1464,133,128,2015-12-06 23:35:44,False,False,"New York, USA","🇬🇩 🇺🇸 There's Money on the ground... Just Pick it up!🇺🇸 🇬🇩
CASH APP: https://t.co/DP2J5Wb4Nc",dcexaminer
15789649,"""15789649""",bobj1023,1021,364,575,2008-08-09 15:19:47,False,False,IN,"“Seek not to understand that you may believe, but believe so that you may understand.” St Augustine",dcexaminer
1091479303697719296,"""1091479303697719296""",LaraHocking,1072,594,457,2019-02-01 23:31:59,False,False,New Jersey,"I love coffee, chocolate, reading, and my family. Not necessarily in that order. Believe that personal responsibility and hard work are keys to success.",dcexaminer
49150395,"""49150395""",yorkyeddiemom,725,748,82739,2009-06-20 22:59:38,False,False,"South Carolina, USA ","christian conservative , supports the 2nd amendment ,small government . sick of all the liberal pc bullshit. everyone doesn't get a trophy.moved south😁",dcexaminer
97712560,"""97712560""",DocDoolittle99,1489,797,1414,2009-12-18 17:33:01,False,False,"Washington, DC","Global Strategist, I/O Scientist.
🇺🇸  🇺🇸  🇺🇸  🇺🇸  #SupportPolice.  #BackTheBlue  #MAGA2020",dcexaminer
712348359785324544,"""712348359785324544""",taryncarrielane,682,187,5684,2016-03-22 18:40:58,False,False,"Maine, USA","#catmom, future [who knows what], collector of experiences. I love writing, reading, and writing some more. 🦄 Feminism is kinda my thing 🚺",dcexaminer
935327432168570880,"""935327432168570880""",1journeyfest,875,576,950,2017-11-28 02:00:12,False,False,"Washington, DC","Shifting the narrative about #refugees & celebrating their talents, stories, and voices. Join the movement. #ManyPathsOneJourney",dcexaminer
709136143258759168,"""709136143258759168""",maxine_bowden,98,120,10821,2016-03-13 21:56:46,False,False,"Colorado, USA",,dcexaminer
705563459426131969,"""705563459426131969""",elegancewithin_,294,612,36668,2016-03-04 01:20:12,False,False,United States,"WWG/WGA!
Republican thru n thru,                  ABSOLUTELY love DONALD TRUMP being OUR POTUS and ALL the WINNING! love life, love family, lives in the moment.",dcexaminer
1169430569706500096,"""1169430569706500096""",KarenMi82300212,705,268,13913,2019-09-05 02:02:48,False,False,DE,"Wife, Mom of 3. volunteer.",dcexaminer
950681017102331904,"""950681017102331904""",carlgreene202,1460,159,18,2018-01-09 10:49:52,False,False,"Dallas, TX",A mission is to Inform & Connect the World of Medical Cannabis.,dcexaminer
4746419316,"""4746419316""",RasalhagueXD,4851,933,29069,2016-01-12 04:43:25,False,False,United States,Gaming clan based on BattleTech lore. latest updates and information on gaming and beyond.,dcexaminer
749444943177846785,"""749444943177846785""",jgaf777,1455,314,353,2016-07-03 03:29:33,False,False,"New York, USA",,dcexaminer
35790685,"""35790685""",dhowick,4264,501,469,2009-04-27 16:50:02,False,False,"Salt Lake City, Utah","IT guru, family, friends, and adoption advocate",dcexaminer
767549302596141060,"""767549302596141060""",JConrad_Tweets,1893,398,7144,2016-08-22 02:29:48,False,False,"New Jersey, USA",Changing the world from the comfort of my living room. 🤘🏻CLICK LINK BELOW!🤘🏻,dcexaminer
968899188493824001,"""968899188493824001""",BrodyPats777,2055,226,1,2018-02-28 17:22:22,False,False,"Hawaii, USA",,dcexaminer
763563861958066176,"""763563861958066176""",jessieStrickl16,703,256,2824,2016-08-11 02:33:05,False,False,"North Carolina, USA","WWG1WGA WORLD WIDE -
KAG-GOD WINS",dcexaminer
979430189183664128,"""979430189183664128""",dbaxter_dan,3011,207,197,2018-03-29 18:48:48,False,False,"Washington, DC","Undergrad at George Washington University, history buff, and triathlete.",dcexaminer
1059666253382594560,"""1059666253382594560""",Buckeye_Stater,852,119,5877,2018-11-06 04:38:17,False,False,"Columbus, OH","Usually thinks libertarian. Usually votes republican. Proud husband and father. Christian. Go Buckeyes, Reds, Bengals, & Blue Jackets!",dcexaminer
1060337962850926592,"""1060337962850926592""",freethinker_ms,1007,453,4710,2018-11-08 01:07:25,False,False,United States,Liberty & Free Speech Always. Free Markets. Pro-2A. #EndtheWarOnDrugs #PrivatizeEverything #AntiWar #EndTheFed,dcexaminer
438044868,"""438044868""",LaurSwertfager,610,743,9523,2011-12-16 03:45:51,False,False,"Fresno, CA",California | Florida State Alum,dcexaminer
277947024,"""277947024""",NaregMomdjian,4846,438,511,2011-04-06 09:03:39,False,False,Los Angeles,,dcexaminer
2800825852,"""2800825852""",Motosickle,847,129,11563,2014-10-02 20:47:12,False,False,United States,Groupthink is a circle jerk with no ringleader,dcexaminer
208730498,"""208730498""",TMcIrish,1045,279,4879,2010-10-27 20:53:23,False,False,"San Francisco Bay Area, USA","Historian, World Traveler, Guitar Player, Photographer, Marathoner, Mt Biker, Foodie, IPA Enthusiast, Stock Market Investor, Loves Exploration & Adventure! ☘️™️",dcexaminer
434573147,"""434573147""",CitizensDawn,803,169,22909,2011-12-12 01:36:35,False,False,"Boston, MA",Follow Citizens' Dawn at https://t.co/pNPkMEtj86 . Bitchute: https://t.co/AA2Z73DPA6…,dcexaminer
1115705656479109120,"""1115705656479109120""",MNovakAFP,884,284,302,2019-04-09 19:58:52,False,False,"Wisconsin, USA","Wife to @nickbnovak, Legislative Director for @AFPWI. Big fan of freedom, our dog Cooper, breaking down barriers and tacos. Tweets are my own.",dcexaminer
1499541067,"""1499541067""",NathanMirza,987,289,1162,2013-06-10 22:05:14,False,False,California,"Christian! Love my three children! I enjoy work, politics, wine and cigars. #MAGA",dcexaminer
756219998918410240,"""756219998918410240""",AtticusFalcon,1213,275,12666,2016-07-21 20:11:12,False,False,United States,"I'm for a government that leaves me alone #MAGA
Only a bitch would list pronouns",dcexaminer
63399755,"""63399755""",leehsu,2468,524,1994,2009-08-06 06:57:16,False,False,San Francisco,Ramen fan. EdTech teacher for grade school kids. Co-owner at Coder School San Francisco.,dcexaminer
1098338180401676288,"""1098338180401676288""",tori_rooney_,538,101,548,2019-02-20 21:46:43,False,False,"New York, NY ","News junkie. Here for the funny stuff, too. | Current: @FoxBusiness @AftertheBell | Former: @i24NEWS_EN, @PSUbellisario journalism grad. |",dcexaminer
998232743719862272,"""998232743719862272""",Jamez_Roz,3951,137,388,2018-05-20 16:03:27,False,False,"Florida, USA",,dcexaminer
285363384,"""285363384""",MarisaCoult,1821,346,2111,2011-04-21 01:07:58,False,False,"Chicago, IL",Chicagoan - Michigander at 💙 - Endometriosis blogger,dcexaminer
1107415287161331712,"""1107415287161331712""",evjone2019,1892,901,42815,2019-03-17 22:55:54,False,False,United States,#Latina MBA Grad #WorldTravel #Conservative #Christian #Military #BlueLivesMatter #Texan #ExDem #Walkaway #MAGA #BuildTheWall #KAG #LatinasForTrump #UK #BREXIT,dcexaminer
32631735,"""32631735""",muffypih,1936,858,27346,2009-04-17 22:35:44,False,False,United States,"#WalkAway, Passionate ProLife/Military/Secure Borders/School Choice, #MAGA",dcexaminer
2184292008,"""2184292008""",profealvaro1,703,390,1584,2013-11-09 13:04:38,False,False,"Chicago, IL",Teacher/Coach/CTU Member. @GWHS_BoysSoccer @GWHS_patriots @pepsicoshowdown @BuddysHELPERS @PrepSportsRep #Turf4GW,dcexaminer
25325565,"""25325565""",juantinabroad,695,152,1681,2009-03-19 16:04:22,False,False,Ohio formerly Nebraska,"A nurse who enjoys taking care of people when they need it, applauding when they don't.  Believes strongly in right and wrong. MAGA 2020",dcexaminer
1153675368965931008,"""1153675368965931008""",JeffHannMADA,395,328,4619,2019-07-23 14:36:56,False,False,Washington,"#StatistLogic #TaxationIsTheft #MakeAmericaDefiantAgain #Collapsitarian #Boogaloo

Owner of Journalistic Revolution, MBA, Business Analyst, Veteran, Anarchist",dcexaminer
1018866643634720768,"""1018866643634720768""",DeplorableKGB20,550,355,13096,2018-07-16 14:35:12,False,False,"Detroit, MI",#Christian #Conservative #Libertarian #2A #NRA #MAGA #KAG #AmericaFirst #BlueLivesMatter,dcexaminer
2198388798,"""2198388798""",latinos4dtrummp,673,185,3568,2013-11-16 20:45:03,False,False,"Chicago, IL","A Jew, a mexican, a colored guy, and Joe Biden walk into a bar. Bartender looks up and says ""Get the fuck out of here."" #jeuxvideo.com #marvel",dcexaminer
2796492672,"""2796492672""",EnagicBoss,918,345,3194,2014-09-07 19:43:53,False,False,"Alabama, USA",Enlighten me with truths. I'm here for #TheGreatAwakening #MAGA #KAG #TRUMP2020 #TransitionToGreatness #AMERICA2.0 #Q #LoveGod,dcexaminer
1040764232264867841,"""1040764232264867841""",studying_usa,4922,137,85,2018-09-15 00:48:24,False,False,United States,🎓Accredited  ©️Study in USA ☎️+1(213)373-6685 🌐info:,dcexaminer
58735903,"""58735903""",thoenig50,821,105,1019,2009-07-21 07:39:52,False,False,"Honolulu, HI",Making my way through the journey of life the best I can.,dcexaminer
776765199986458624,"""776765199986458624""",need2know11,1212,198,3699,2016-09-16 12:50:30,False,False,"Michigan, USA",,dcexaminer
190769173,"""190769173""",jillkaufman,1010,257,17495,2010-09-14 20:01:25,False,False,Wyoming,🇺🇸🇺🇸🇺🇸,dcexaminer
869559867073331201,"""869559867073331201""",DStuckeyPhD,955,294,157,2017-05-30 14:23:22,False,False,"Washington, DC",Board Certified Psychologist and Certified #RadicalRemission Expert. Follow me for insight on your journey towards integrative healing.,dcexaminer
822500040857952256,"""822500040857952256""",electionelation,750,214,3433,2017-01-20 17:44:25,False,False,United States,"Proud conservative, wife, mother, and grandmother. For these 4 reasons, I welcome the opportunity to KEEP AMERICA GREAT!",dcexaminer
475337946,"""475337946""",JLilly95,2770,574,797,2012-01-26 23:18:32,False,False,"Alexandria, VA","Dad, Husband, D.C. Sports lover.  Co-Founder at Next Move | Nation's Capital, powered by Keller Williams Capital Properties",dcexaminer
1056967134352470016,"""1056967134352470016""",chasecoleman3rd,543,126,3502,2018-10-29 17:52:57,False,False,"Georgia, USA","Farmer, Engineer, Econ instructor & biz intel/strategist. 

No Scientific Method = No Applied Science

All politics and all microeconomics is local
  
NO LISTS",dcexaminer
230930512,"""230930512""",MrHarmonizer,4432,448,1690,2010-12-27 03:33:01,False,False,"Denver, CO",⚽️🍕🇺🇸🍺⚾️🔊🏔🏈🍔🏂🏒,dcexaminer
2458012526,"""2458012526""",JohnJHooker,786,116,4511,2014-04-22 11:40:28,False,False,"South Carolina, USA",History will show the brilliance of Donald J. Trump.  The future will be decided by principled business leaders who responsibly create living wage jobs. MAGA.,dcexaminer
1257427749683290115,"""1257427749683290115""",wut_q,1334,656,3423,2020-05-04 21:52:04,False,False,USA,"Nearly all men can stand adversity, but if you want to test a man's character, give him power.",dcexaminer
2259274416,"""2259274416""",AdirahsEyes,693,314,5618,2013-12-23 18:47:04,False,False,USA,Capturing the Essence of Life  Join my photographic journey across social media #PatriotsUnited #SaveTheChildren #ChildrensLivesMatter #StrongerTogether,dcexaminer
833763558538280962,"""833763558538280962""",cammack_n,1473,405,25968,2017-02-20 19:41:37,False,False,New Mexico ,God fearing American,dcexaminer
1160217001056509952,"""1160217001056509952""",KathleenTBliss,4994,689,622,2019-08-10 15:51:03,False,False,"Los Angeles, USA",A security flaw in Apple iOS devices’ MFi chip was used to exploit my financial data using the telecommunications network. #CyberSecurityExpert & Mom 👩‍👧,dcexaminer
1031559862512218113,"""1031559862512218113""",DaniellaAlexis5,817,196,65,2018-08-20 15:13:31,False,False,"Arlington, TX","Honest , Single , Christian 🇺🇸",dcexaminer
2518506439,"""2518506439""",JustinJCMyers,835,424,3439,2014-05-23 19:18:05,False,False,"Lincoln, NE","Follower of Christ, policy wonk, lover of history, conservative. UNL BizHA '21. Alleged curmudgeon.

come for the poorly written jokes stay for the trade puns",dcexaminer
1151116934492168192,"""1151116934492168192""",boleary0720,934,779,3160,2019-07-16 13:10:38,False,False,United States,Husband / Dad / Marine / i may not agree with your opinion but i would die to defend your right to have it...no matter how stupid it is!,dcexaminer
224677118,"""224677118""",Dave_F_LeGros,1449,120,658,2010-12-09 15:57:28,False,False,"Mobile, AL",Wholigian,dcexaminer
785297795334803459,"""785297795334803459""",Richard84780383,385,152,21284,2016-10-10 01:55:59,False,False,"California, USA","LORDJesus,family Constitution. Calif born Why Leftist hate Jesus
Biggest threat to USA is CCP 
Trump's USA's only hope
 #Trump2020 
Voting Out Democrats a must",dcexaminer
23193250,"""23193250""",Obidecoque,265,539,39873,2009-03-07 13:48:32,False,False,"Washington, DC",SW Engineer @statedept,dcexaminer
333540758,"""333540758""",SuePrager,813,458,2571,2011-07-11 18:05:50,False,False,Los Angeles,Married to @DennisPrager,dcexaminer
2957345670,"""2957345670""",Jennifer_Worrel,860,158,3911,2015-01-03 14:37:12,False,False,"Atlanta, GA","Wife. Professional. Boymom. Lover of religion and politics. Sense of humor like a middle school boy. Freedom FROM, not Freedom TO.",dcexaminer
970908377256812544,"""970908377256812544""",HealingPthwayKC,4285,339,165,2018-03-06 06:26:10,False,False,"Kansas City, MO","We provide compassionate and professional support to the smallest co- victims of homicide, the surviving children.",dcexaminer
426042147,"""426042147""",PinkstonLindsey,402,560,1168,2011-12-01 19:27:42,False,False,"Washington, DC",Director of National Student Leadership. TAMU Alumni.,dcexaminer
377776716,"""377776716""",PhiladelphiaYRs,581,787,1586,2011-09-22 02:54:08,False,False,Philadelphia,Est. 1864 The official twitter of the Philadelphia Young Republicans. Building the future of the @PhillyGOP @PAGOP The oldest Young Republican club in America,dcexaminer
917103621145284608,"""917103621145284608""",patriotfree76,1274,324,4326,2017-10-08 19:05:17,False,False,United States,America The Beautiful.🙌🏻🇺🇸🙏🏻 #Proud Patriot. #Gratitude is the way. #45,dcexaminer
1570785786,"""1570785786""",WaltRoberts,3318,161,199,2013-07-05 16:00:12,False,False,"Washington, DC (by way of SC)","@UofSC alumnus and die-hard #Gamecock fan living and working in Washington, DC.",dcexaminer
873667787624820736,"""873667787624820736""",RealWBannister,2316,437,447,2017-06-10 22:26:47,False,False,"Los Angeles, CA","Committee ID: C00647412
Committee Name: BANNISTER FOR PRESIDENT 2020
Filing Type: F1N
Filing Date: 20170609",dcexaminer
343404637,"""343404637""",LogicalAmerican,566,492,1943,2011-07-27 14:39:15,False,False,Texas,I am a Conservative.  I will tell the truth and let you know facts.  I am logical.  Hopefully you are as well.  Constitutionalist #1A #2A #MAGA,dcexaminer
1048658751824302080,"""1048658751824302080""",patriotpride8,886,180,714,2018-10-06 19:38:24,False,False,"North Carolina, USA",Follow me on Parler - @PatriotPride08 #GOP #MAGA 🇺🇸 🏳️‍🌈,dcexaminer
1654385132,"""1654385132""",mattleger15,1011,282,1461,2013-08-08 02:34:34,False,False,"Washington, DC",Research Analyst @ AEI... Policy Research Analyst @ Harvard Ash Center...  Director of Strategy @ CONTRACE Public Health Corp... tweets are my own,dcexaminer
247047968,"""247047968""",Jruss1915,1525,131,6404,2011-02-04 00:10:08,False,False,United States of America,"American Patriot, Christian, Conservative, Father, Husband, Travel Baseball Coach, Medical Professional, Hunting, Fishing, Skiing, Shooting 2A. #USA1st",dcexaminer
2249332646,"""2249332646""",USCC_Europe,1185,736,2882,2013-12-16 21:19:20,False,False,"Washington, DC",Official Twitter feed for the U.S. Chamber of Commerce's European Affairs team.,dcexaminer
922193705716666371,"""922193705716666371""",Stocktipstoday1,3238,473,7273,2017-10-22 20:11:27,False,False,United States,"Stock tips and articles. stock of the day, gains, guides, essentials, tools, news, research, and ideas all about stocks.",dcexaminer
1266964652354949120,"""1266964652354949120""",bloodybeaverpod,504,113,200,2020-05-31 05:28:19,False,False,Texas,True stories from the wild and woolly west. Also really lame jokes! You can find me on @applepodcasts or wherever you prefer to listen to podcasts. Link below.,dcexaminer
176858560,"""176858560""",GTC_,553,434,2415,2010-08-10 16:42:57,False,False,"Tampa, FL",🇺🇸⛳️🍻🥃💻📈💵 This is my own reality.,dcexaminer
1234244406653308928,"""1234244406653308928""",JBru_Esq,1600,566,244,2020-03-01 22:29:37,False,False,"Denver, CO","Clevelander, AmLaw 100 Associate, MBA, & FI-Enthusiast. I help young lawyers break into BigLaw & earn more money 💰",dcexaminer
248740616,"""248740616""",GasStationDivas,1595,172,1684,2011-02-07 16:40:41,False,False,Indiana,My newest book Gas Station Divas is being edited. In the meanwhile download Eighteen Months from the Shop Now button on my facebook page.,dcexaminer
478600540,"""478600540""",SmartMX,1518,457,20471,2012-01-30 13:18:54,False,False,"San Diego, CA",IT Analyst and cybersecurity expert,dcexaminer
